# Residuals  
# Time       	p_rgh        	k            	epsilon      
4747.62      	6.232110e-04	5.351020e-04	3.242020e-05
4748.57      	6.431490e-04	1.862660e-03	5.545470e-05
4749.52      	6.394090e-04	5.832290e-04	3.363530e-05
4750.48      	6.332740e-04	1.744730e-03	5.720180e-05
4751.43      	6.324450e-04	6.585900e-04	3.524610e-05
4752.38      	6.461470e-04	1.529190e-03	5.698780e-05
4753.33      	6.680440e-04	7.685410e-04	3.647530e-05
4754.29      	7.109920e-04	1.664590e-03	5.946680e-05
4755.24      	7.413810e-04	8.141100e-04	3.714260e-05
4756.19      	7.730380e-04	2.105470e-03	6.443120e-05
4757.14      	8.108190e-04	8.625020e-04	3.762460e-05
4758.1       	8.490770e-04	2.021820e-03	6.359630e-05
4759.05      	8.784050e-04	9.656790e-04	3.884390e-05
4760         	9.181740e-04	4.749270e-03	8.527670e-05
4760.95      	9.163270e-04	1.140050e-03	4.025820e-05
4761.9       	9.122240e-04	3.050960e-03	8.223700e-05
4762.86      	9.558000e-04	1.374360e-03	4.074540e-05
4763.81      	1.145650e-03	7.205870e-03	1.104190e-04
4764.76      	1.195650e-03	2.783930e-03	4.204270e-05
4765.71      	1.193720e-03	3.158870e-03	8.053520e-05
4766.67      	1.403430e-03	5.336920e-03	4.100620e-05
4767.62      	1.617490e-03	8.053050e-03	1.147760e-04
4768.57      	1.503540e-03	2.974710e-03	3.972060e-05
4769.52      	1.439360e-03	4.072390e-03	7.618000e-05
4770.48      	1.335430e-03	3.689700e-03	3.841300e-05
4771.43      	1.360270e-03	5.489210e-03	1.047570e-04
4772.38      	1.175740e-03	1.606170e-03	3.809780e-05
4773.33      	1.261450e-03	8.343910e-03	7.919210e-05
4774.29      	1.235420e-03	1.575330e-03	3.721070e-05
4775.24      	1.081690e-03	3.217130e-03	9.937490e-05
4776.19      	1.066690e-03	9.306610e-04	3.685450e-05
4777.14      	1.373940e-03	3.749780e-03	7.267640e-05
4778.1       	2.371270e-03	1.081040e-02	3.361410e-05
4779.05      	2.071660e-03	2.166290e-03	8.267410e-05
4780         	3.924060e-03	9.588870e-03	2.941610e-05
4780.95      	4.983310e-03	4.273930e-03	6.440680e-05
4781.9       	3.462530e-03	9.391330e-04	3.106040e-05
4782.86      	2.455070e-03	1.926650e-03	7.141240e-05
4783.81      	2.578100e-03	3.924030e-03	2.890260e-05
4784.76      	2.221460e-03	1.586960e-03	6.173050e-05
4785.71      	3.879540e-03	1.028710e-02	2.542190e-05
4786.67      	4.355010e-03	8.441210e-03	5.982500e-05
4787.62      	3.125050e-03	1.216060e-02	2.805330e-05
4788.57      	2.660510e-03	1.235550e-03	5.558580e-05
4789.52      	2.263900e-03	5.316360e-03	2.683160e-05
4790.48      	2.123960e-03	1.873930e-03	5.275000e-05
4791.43      	4.252830e-03	2.143290e-02	2.890150e-05
4792.38      	4.032570e-03	1.169450e-03	4.987720e-05
4793.33      	3.016300e-03	1.623560e-03	2.546450e-05
4794.29      	2.230990e-03	1.052760e-03	4.691770e-05
4795.24      	2.141570e-03	2.732030e-03	2.323500e-05
4796.19      	2.080840e-03	2.295720e-03	4.339150e-05
4797.14      	2.609050e-03	1.988490e-02	2.218110e-05
4798.1       	2.407540e-03	1.150610e-03	4.144360e-05
4799.05      	1.992850e-03	2.089310e-03	2.160130e-05
4800         	1.792540e-03	1.022770e-03	3.932930e-05
4800.95      	1.599300e-03	1.757680e-04	2.160950e-05
4801.9       	1.812780e-03	6.299210e-03	3.653620e-05
4802.86      	1.838360e-03	7.827330e-03	1.973690e-05
4803.81      	1.615850e-03	3.161680e-03	3.259750e-05
4804.76      	1.683490e-03	5.114730e-03	1.829440e-05
4805.71      	2.739160e-03	2.853480e-02	3.141550e-05
4806.67      	2.719930e-03	1.012520e-02	1.699430e-05
4807.62      	1.931700e-03	1.111750e-03	2.695320e-05
4808.57      	1.872100e-03	1.322890e-03	1.568990e-05
4809.52      	3.570400e-03	5.514140e-02	3.133460e-05
4810.48      	4.044910e-03	2.745790e-03	1.450770e-05
4811.43      	2.269710e-03	2.942480e-04	2.345420e-05
4812.38      	2.179410e-03	2.136880e-04	1.444380e-05
4813.33      	1.766340e-03	3.695420e-04	2.049910e-05
4814.29      	2.059460e-03	7.423240e-03	1.394540e-05
4815.24      	1.652310e-03	3.679000e-04	1.778420e-05
4816.19      	1.416690e-03	5.097430e-04	1.291900e-05
4817.14      	1.242130e-03	7.758260e-04	1.612150e-05
4818.1       	1.323250e-03	1.923010e-03	1.236960e-05
4819.05      	1.258890e-03	2.398250e-04	1.392960e-05
4820         	1.347490e-03	2.827090e-03	1.253880e-05
4820.95      	2.295870e-03	1.754570e-02	1.291910e-05
4821.9       	2.073180e-03	1.035850e-03	1.116160e-05
4822.86      	1.542330e-03	4.578630e-04	1.098520e-05
4823.81      	3.420770e-03	3.990500e-02	1.446380e-05
4824.76      	2.531550e-03	7.912990e-04	1.411220e-05
4825.71      	1.810050e-03	3.446930e-04	1.163710e-05
4826.67      	2.000110e-03	1.025350e-02	2.197260e-05
4827.62      	1.753090e-03	1.824200e-04	1.196970e-05
4828.57      	1.532260e-03	1.696640e-03	2.456600e-05
4829.52      	1.543120e-03	4.034330e-04	1.554810e-05
4830.48      	3.356130e-03	5.264820e-02	4.293830e-05
4831.43      	2.881540e-03	4.645670e-04	2.134260e-05
4832.38      	1.998840e-03	1.700920e-03	4.413850e-05
4833.33      	2.027890e-03	7.775770e-04	2.936990e-05
4834.29      	2.047750e-03	4.104760e-03	6.178830e-05
4835.24      	1.893370e-03	7.287600e-04	3.512200e-05
4836.19      	2.144360e-03	1.851570e-02	5.812030e-05
4837.14      	1.871470e-03	4.951590e-04	3.610140e-05
4838.1       	1.712340e-03	4.554840e-03	7.363090e-05
4839.05      	1.660020e-03	6.440100e-04	3.935450e-05
4840         	2.066810e-03	1.358640e-02	6.209770e-05
4840.95      	1.745370e-03	4.799010e-04	3.934600e-05
4841.9       	1.644800e-03	4.396830e-03	7.723250e-05
4842.86      	1.582930e-03	6.491220e-04	4.234400e-05
4843.81      	2.473140e-03	3.763550e-02	7.043310e-05
4844.76      	1.957990e-03	5.031040e-04	4.237980e-05
4845.71      	2.289830e-03	3.198100e-02	9.033680e-05
4846.67      	2.059010e-03	1.680910e-03	4.588040e-05
4847.62      	1.330880e-03	3.439040e-03	7.432630e-05
4848.57      	1.546900e-03	4.966990e-04	4.518030e-05
4849.52      	1.563440e-03	5.107670e-03	9.599860e-05
4850.48      	1.321070e-03	6.112760e-04	4.732380e-05
4851.43      	1.573740e-03	9.555220e-03	7.749100e-05
4852.38      	1.547700e-03	4.816470e-04	4.771480e-05
4853.33      	1.366130e-03	5.847380e-03	1.050850e-04
4854.29      	1.289590e-03	6.172530e-04	5.190940e-05
4855.24      	1.669940e-03	1.217250e-02	8.337550e-05
4856.19      	1.402140e-03	7.264420e-04	5.232140e-05
4857.14      	1.452530e-03	1.026650e-02	1.104950e-04
4858.1       	1.462430e-03	7.790070e-04	5.620500e-05
4859.05      	1.287880e-03	2.555350e-03	8.601470e-05
4860         	1.158110e-03	1.017330e-03	5.518350e-05
4860.95      	2.978440e-03	4.044880e-02	1.182720e-04
4861.9       	2.792320e-03	1.018960e-03	5.689280e-05
4862.86      	1.767120e-03	2.970420e-03	8.849830e-05
4863.81      	1.680710e-03	1.044390e-03	5.375660e-05
4864.76      	1.645460e-03	4.612970e-03	1.045950e-04
4865.71      	1.436850e-03	1.543170e-03	5.263390e-05
4866.67      	1.414750e-03	2.916630e-03	8.309320e-05
4867.62      	1.512200e-03	1.396640e-03	4.998200e-05
4868.57      	1.573350e-03	6.558640e-03	9.621310e-05
4869.52      	1.645330e-03	1.642920e-03	4.878510e-05
4870.48      	1.645460e-03	4.398280e-03	8.038920e-05
4871.43      	1.482430e-03	1.893780e-03	4.709470e-05
4872.38      	1.772140e-03	1.415070e-02	9.008330e-05
4873.33      	1.652600e-03	3.752760e-03	4.625840e-05
4874.29      	1.688000e-03	5.490860e-03	7.739750e-05
4875.24      	1.629650e-03	3.492450e-03	4.468730e-05
4876.19      	1.716200e-03	1.153850e-02	8.155630e-05
4877.14      	1.484020e-03	3.480980e-03	4.401160e-05
4878.1       	1.801390e-03	2.279620e-02	7.612370e-05
4879.05      	1.923360e-03	2.612010e-03	4.211580e-05
4880         	1.958360e-03	1.195440e-02	7.562230e-05
4880.95      	1.733390e-03	1.945070e-03	4.034550e-05
4881.9       	2.983220e-03	1.207650e-02	6.583600e-05
4882.86      	2.889240e-03	1.378200e-03	3.864580e-05
4883.81      	2.439700e-03	1.063350e-02	6.539360e-05
4884.76      	2.488470e-03	8.067260e-03	3.702730e-05
4885.71      	3.939740e-03	1.967450e-02	5.323740e-05
4886.67      	4.887080e-03	1.989100e-04	3.332220e-05
4887.62      	5.230290e-03	9.856330e-03	5.273900e-05
4888.57      	5.320690e-03	1.042830e-02	3.108560e-05
4889.52      	4.146070e-03	2.564780e-03	5.664710e-05
4890.48      	2.541180e-03	7.671660e-04	3.179240e-05
4891.43      	2.805980e-03	6.701080e-03	5.801520e-05
4892.38      	2.459620e-03	5.573200e-04	3.160660e-05
4893.33      	2.358330e-03	1.693770e-03	5.638940e-05
4894.29      	1.896910e-03	2.628350e-04	3.107890e-05
4895.24      	1.782670e-03	1.844280e-03	5.580040e-05
4896.19      	1.716210e-03	2.050060e-04	3.085190e-05
4897.14      	1.686940e-03	1.560240e-03	5.474240e-05
4898.1       	1.542490e-03	2.109360e-04	3.044150e-05
4899.05      	1.539210e-03	2.080310e-03	5.443640e-05
4900         	1.471900e-03	2.026330e-04	2.977130e-05
4900.95      	1.695580e-03	3.813340e-03	5.349660e-05
4901.9       	1.514140e-03	1.686190e-04	2.949190e-05
4902.86      	1.399070e-03	1.299890e-03	5.063120e-05
4903.81      	1.443990e-03	1.839480e-04	2.833820e-05
4904.76      	1.501150e-03	1.483840e-03	4.880300e-05
4905.71      	1.511680e-03	1.517680e-03	2.682540e-05
4906.67      	2.107720e-03	3.505690e-02	4.969520e-05
4907.62      	1.921680e-03	8.469260e-04	2.605390e-05
4908.57      	1.639640e-03	1.098810e-03	4.476300e-05
4909.52      	1.627980e-03	1.639270e-04	2.488020e-05
4910.48      	1.615040e-03	1.070490e-03	4.272140e-05
4911.43      	1.628120e-03	2.673740e-04	2.357580e-05
4912.38      	1.631480e-03	8.325030e-03	4.190270e-05
4913.33      	1.660080e-03	2.485800e-04	2.232980e-05
4914.29      	1.972510e-03	1.403860e-02	4.099810e-05
4915.24      	1.756990e-03	2.839870e-04	2.191270e-05
4916.19      	3.467710e-03	1.441160e-02	4.395470e-05
4917.14      	2.541130e-03	1.369170e-04	2.180750e-05
4918.1       	1.602470e-03	8.102170e-04	3.680050e-05
4919.05      	1.623050e-03	1.443710e-04	2.053800e-05
4920         	2.162220e-03	5.658280e-03	2.898660e-05
4920.95      	1.530860e-03	2.501930e-04	2.004230e-05
4921.9       	2.316860e-03	6.821920e-03	3.036260e-05
4922.86      	1.662420e-03	4.636940e-03	1.998810e-05
4923.81      	1.637100e-03	5.529700e-04	2.982730e-05
4924.76      	1.331690e-03	1.854990e-04	2.019560e-05
4925.71      	1.350380e-03	4.914770e-04	2.779520e-05
4926.67      	1.393720e-03	3.181600e-04	2.071790e-05
4927.62      	3.768830e-03	3.248280e-02	3.316650e-05
4928.57      	2.582220e-03	2.405810e-04	2.108890e-05
4929.52      	2.891760e-03	1.423050e-02	2.872070e-05
4930.48      	2.152050e-03	2.674880e-04	2.178850e-05
4931.43      	1.613000e-03	3.607140e-04	2.306630e-05
4932.38      	1.499930e-03	2.856160e-04	2.177890e-05
4933.33      	1.285880e-03	2.920250e-04	2.266520e-05
4934.29      	1.277630e-03	3.458980e-04	2.443420e-05
4935.24      	1.299920e-03	3.931760e-04	2.572550e-05
4936.19      	1.315240e-03	3.817250e-04	2.861090e-05
4937.14      	1.277960e-03	2.466390e-03	4.132040e-05
4938.1       	1.454180e-03	4.774820e-04	3.363280e-05
4939.05      	1.614240e-03	3.568700e-03	6.198050e-05
4940         	1.458030e-03	7.255600e-04	3.817770e-05
4940.95      	3.493230e-03	3.793630e-02	7.134350e-05
4941.9       	3.339360e-03	9.560550e-04	4.160270e-05
4942.86      	2.515590e-03	5.072820e-03	9.114500e-05
4943.81      	1.986200e-03	6.732690e-04	4.603210e-05
4944.76      	3.091420e-03	3.374040e-02	7.906330e-05
4945.71      	2.526880e-03	7.593760e-04	4.886170e-05
4946.67      	1.844440e-03	5.570290e-03	1.040270e-04
4947.62      	1.960300e-03	8.626010e-04	5.262570e-05
4948.57      	1.582620e-03	1.465030e-03	7.609530e-05
4949.52      	1.431550e-03	9.489410e-04	5.286490e-05
4950.48      	1.669030e-03	4.789910e-03	1.034700e-04
4951.43      	1.549420e-03	9.712980e-04	5.537650e-05
4952.38      	1.525000e-03	1.920490e-03	8.523820e-05
4953.33      	1.455590e-03	1.015690e-03	5.469680e-05
4954.29      	1.719760e-03	5.629690e-03	1.118580e-04
4955.24      	1.687900e-03	1.066650e-03	5.482740e-05
4956.19      	1.626850e-03	1.569450e-03	8.124490e-05
4957.14      	1.368210e-03	1.141980e-03	5.196610e-05
4958.1       	1.575340e-03	4.718090e-03	1.029800e-04
4959.05      	1.395640e-03	1.526550e-03	5.149250e-05
4960         	1.598940e-03	7.355210e-03	8.561790e-05
4960.95      	1.555260e-03	1.519740e-03	4.948510e-05
4961.9       	1.505920e-03	5.107700e-03	1.023970e-04
4962.86      	1.456660e-03	2.858450e-03	4.963740e-05
4963.81      	1.863750e-03	1.872130e-02	8.463780e-05
4964.76      	1.662120e-03	2.888330e-03	4.813770e-05
4965.71      	2.006090e-03	1.897850e-02	9.788410e-05
4966.67      	1.951290e-03	2.420910e-03	4.785100e-05
4967.62      	1.884750e-03	7.225610e-03	8.221320e-05
4968.57      	1.793850e-03	3.009250e-03	4.586810e-05
4969.52      	2.491760e-03	2.129520e-02	9.345050e-05
4970.48      	1.970260e-03	2.471250e-03	4.528840e-05
4971.43      	3.449950e-03	2.912830e-02	8.528080e-05
4972.38      	3.081770e-03	7.688980e-04	4.291930e-05
4973.33      	3.705410e-03	2.230670e-02	8.319080e-05
4974.29      	3.786620e-03	8.425370e-04	4.121130e-05
4975.24      	2.811710e-03	1.894530e-03	7.266930e-05
4976.19      	2.558490e-03	1.345620e-03	3.884290e-05
4977.14      	3.708260e-03	3.336520e-03	6.636500e-05
4978.1       	2.960850e-03	7.591010e-04	3.712450e-05
4979.05      	4.338610e-03	1.096260e-02	6.586400e-05
4980         	3.588340e-03	1.199570e-03	3.543490e-05
4980.95      	4.911090e-03	1.890050e-02	6.248320e-05
4981.9       	4.820330e-03	1.804530e-03	3.342010e-05
4982.86      	4.671120e-03	6.454960e-03	6.088880e-05
4983.81      	5.990300e-03	1.011100e-02	2.920790e-05
4984.76      	5.145630e-03	1.239900e-03	6.216420e-05
4985.71      	4.531120e-03	4.985570e-03	3.070270e-05
4986.67      	3.659540e-03	1.387610e-03	6.012490e-05
4987.62      	3.170590e-03	1.579610e-03	2.984460e-05
4988.57      	2.719530e-03	2.128000e-03	6.078830e-05
4989.52      	2.402580e-03	1.100860e-03	2.878220e-05
4990.48      	2.227220e-03	4.332210e-03	5.998530e-05
4991.43      	2.268420e-03	5.926190e-03	2.867070e-05
4992.38      	2.229710e-03	3.856850e-03	6.113370e-05
4993.33      	2.300490e-03	7.606990e-04	2.955860e-05
4994.29      	1.896530e-03	2.062570e-03	6.282910e-05
4995.24      	3.561780e-03	5.395500e-02	3.530740e-05
4996.19      	2.682320e-03	2.985660e-03	6.611010e-05
4997.14      	2.223920e-03	2.445580e-03	3.393770e-05
4998.1       	2.173380e-03	1.969900e-03	7.006260e-05
4999.05      	1.979730e-03	2.942530e-03	3.367760e-05
5000         	2.039390e-03	2.103350e-03	7.377000e-05
5000.95      	2.068860e-03	4.732390e-03	3.556250e-05
5001.9       	2.112190e-03	2.497920e-03	7.543670e-05
5002.86      	3.520430e-03	3.128600e-02	4.007980e-05
5003.81      	2.836660e-03	2.196150e-03	7.664540e-05
5004.76      	2.180740e-03	4.365920e-04	3.543290e-05
5005.71      	2.051890e-03	2.261600e-03	7.774470e-05
5006.67      	2.393950e-03	1.979750e-02	3.631120e-05
5007.62      	1.947190e-03	2.345550e-03	7.606550e-05
5008.57      	4.141740e-03	3.003560e-02	4.120120e-05
5009.52      	3.123580e-03	2.227360e-03	7.615070e-05
5010.48      	2.334410e-03	1.569020e-02	3.610690e-05
5011.43      	2.329480e-03	8.398240e-03	7.547560e-05
5012.38      	1.892610e-03	3.095040e-04	3.391070e-05
5013.33      	1.978770e-03	2.152150e-03	7.563170e-05
5014.29      	2.909290e-03	1.995110e-02	3.634010e-05
5015.24      	2.640380e-03	2.253110e-03	7.542720e-05
5016.19      	3.459200e-03	2.756430e-02	3.570610e-05
5017.14      	3.472850e-03	2.085930e-03	7.539120e-05
5018.1       	2.234120e-03	6.558440e-03	3.372540e-05
5019.05      	2.262650e-03	3.021460e-03	7.664050e-05
5020         	4.777240e-03	1.883890e-02	4.210390e-05
5020.95      	4.362200e-03	2.360340e-03	7.709190e-05
5021.9       	3.581600e-03	1.360830e-02	3.456110e-05
5022.86      	3.046290e-03	8.603640e-03	7.628500e-05
5023.81      	2.793840e-03	4.211130e-03	3.161500e-05
5024.76      	2.716090e-03	2.486340e-03	7.711840e-05
5025.71      	2.245470e-03	1.344350e-03	3.068750e-05
5026.67      	2.158510e-03	2.405250e-03	7.727130e-05
5027.62      	2.005370e-03	4.414700e-04	2.917370e-05
5028.57      	2.003370e-03	2.391250e-03	7.703530e-05
5029.52      	2.826000e-03	1.080550e-02	3.026740e-05
5030.48      	2.933470e-03	1.204600e-02	7.574230e-05
5031.43      	2.283380e-03	7.476790e-04	2.883120e-05
5032.38      	1.857890e-03	2.629330e-03	7.954090e-05
5033.33      	1.761050e-03	1.053130e-03	3.165390e-05
5034.29      	1.815650e-03	3.823070e-03	8.000610e-05
5035.24      	3.199670e-03	3.972030e-03	3.580140e-05
5036.19      	2.374620e-03	2.472980e-03	8.504820e-05
5037.14      	3.053810e-03	1.275470e-02	4.638600e-05
5038.1       	2.840670e-03	2.600780e-03	7.814300e-05
5039.05      	3.056170e-03	7.660100e-03	3.863580e-05
5040         	2.246920e-03	2.876340e-03	8.781030e-05
5040.95      	1.654370e-03	7.210740e-04	3.726770e-05
5041.9       	1.946530e-03	4.350540e-03	8.622510e-05
5042.86      	3.316860e-03	2.929390e-02	3.973230e-05
5043.81      	2.866250e-03	3.003080e-03	8.521380e-05
5044.76      	2.059100e-03	6.448040e-04	4.106360e-05
5045.71      	1.974520e-03	3.026730e-03	9.065520e-05
5046.67      	1.686110e-03	7.844790e-04	4.187990e-05
5047.62      	1.958320e-03	4.556070e-03	9.191920e-05
5048.57      	2.027540e-03	9.265050e-04	4.258520e-05
5049.52      	1.813480e-03	2.906520e-03	9.043920e-05
5050.48      	2.953120e-03	3.355300e-02	4.379550e-05
5051.43      	4.959750e-03	1.495010e-02	8.518900e-05
5052.38      	4.290540e-03	1.025040e-02	4.265000e-05
5053.33      	2.834160e-03	2.629500e-03	8.960120e-05
5054.29      	2.514720e-03	1.237890e-03	3.975700e-05
5055.24      	2.295760e-03	2.230640e-03	8.390680e-05
5056.19      	2.155440e-03	1.958180e-03	3.865620e-05
5057.14      	1.935710e-03	3.368940e-03	8.264860e-05
5058.1       	1.816500e-03	1.972480e-03	3.802190e-05
5059.05      	1.768770e-03	2.177320e-03	8.045380e-05
5060         	2.064110e-03	5.534490e-03	3.763720e-05
5060.95      	2.164550e-03	2.664580e-03	7.749070e-05
5061.9       	2.156140e-03	4.253420e-03	3.426570e-05
5062.86      	2.090500e-03	1.654970e-03	7.583190e-05
5063.81      	1.872440e-03	8.215570e-04	3.256280e-05
5064.76      	1.984480e-03	5.057380e-03	7.450010e-05
5065.71      	2.342510e-03	1.644590e-02	3.293840e-05
5066.67      	1.754660e-03	3.486860e-03	7.251580e-05
5067.62      	4.202500e-03	7.971350e-03	2.902940e-05
5068.57      	3.159270e-03	1.826560e-03	7.171620e-05
5069.52      	3.063070e-03	7.759940e-03	2.808910e-05
5070.48      	2.682640e-03	2.090850e-03	7.004840e-05
5071.43      	4.074230e-03	1.773020e-02	2.700870e-05
5072.38      	5.058470e-03	1.953770e-03	6.295520e-05
5073.33      	9.498730e-03	2.532720e-02	2.661380e-05
5074.29      	7.409610e-03	2.810000e-03	6.387890e-05
5075.24      	7.573290e-03	6.875910e-04	2.423970e-05
5076.19      	5.468590e-03	2.521780e-02	7.310540e-05
5077.14      	4.841610e-03	4.271340e-03	2.334100e-05
5078.1       	7.299580e-03	4.043240e-02	6.495260e-05
5079.05      	5.121440e-03	6.450300e-04	2.368480e-05
5080         	4.842370e-03	1.111800e-02	6.628780e-05
5080.95      	3.736460e-03	4.445110e-04	2.431640e-05
5081.9       	3.355590e-03	2.547500e-03	6.742310e-05
5082.86      	3.073130e-03	7.611830e-04	2.586620e-05
5083.81      	3.439900e-03	1.967190e-02	7.124840e-05
5084.76      	2.965950e-03	3.415580e-04	2.627400e-05
5085.71      	3.918620e-03	2.584630e-02	7.532760e-05
5086.67      	3.271380e-03	9.025320e-04	2.724160e-05
5087.62      	2.806960e-03	2.223260e-03	7.249310e-05
5088.57      	2.662490e-03	1.884370e-04	2.752210e-05
5089.52      	2.880250e-03	8.135240e-03	7.286770e-05
5090.48      	2.779250e-03	1.430780e-04	2.693550e-05
5091.43      	2.748240e-03	2.128560e-03	7.153770e-05
5092.38      	2.588520e-03	1.621420e-04	2.695440e-05
5093.33      	2.310090e-03	2.287090e-03	7.102870e-05
5094.29      	2.093660e-03	3.598710e-04	2.696750e-05
5095.24      	2.632940e-03	1.864200e-02	7.264140e-05
5096.19      	2.270430e-03	2.947490e-04	2.588620e-05
5097.14      	2.274830e-03	3.494540e-03	6.632950e-05
5098.1       	2.266510e-03	5.183570e-04	2.594620e-05
5099.05      	2.760370e-03	1.810610e-02	6.492050e-05
5100         	2.663520e-03	9.000540e-04	2.557490e-05
5100.95      	2.866050e-03	7.442020e-03	5.688100e-05
5101.9       	2.850760e-03	3.830390e-04	2.470400e-05
5102.86      	3.282810e-03	6.596600e-03	5.494070e-05
5103.81      	2.862680e-03	2.763490e-04	2.412110e-05
5104.76      	4.186650e-03	2.075070e-02	5.520380e-05
5105.71      	3.765860e-03	8.225410e-04	2.462050e-05
5106.67      	6.561330e-03	6.743430e-03	5.309410e-05
5107.62      	5.682400e-03	5.140930e-04	2.480390e-05
5108.57      	7.513590e-03	8.900230e-03	4.486360e-05
5109.52      	6.556190e-03	1.146070e-03	2.255400e-05
5110.48      	6.935810e-03	3.005240e-02	4.155310e-05
5111.43      	5.146990e-03	7.286680e-04	2.237110e-05
